File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF501SMZ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF456BYT/, /files/ENCFF573SRY/	5315049	ENCODE Processing Pipeline	42017006100aada57107d4935adbead8		https://www.encodeproject.org/files/ENCFF501SMZ/@@download/ENCFF501SMZ.bed.gz				released	s3://encode-public/2017/02/10/28c9f707-98c0-493d-85fd-d032ad5b52e9/ENCFF501SMZ.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF013REF	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF321CYT/, /files/ENCFF514LUN/	5482870	ENCODE Processing Pipeline	2f77da514212a67e6b9b46c0f1f7fb40		https://www.encodeproject.org/files/ENCFF013REF/@@download/ENCFF013REF.bed.gz				released	s3://encode-public/2017/02/10/0d21c0d4-b465-4259-80d8-4691f6d9d4c3/ENCFF013REF.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF838LKB	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF456BYT/, /files/ENCFF573SRY/, /files/ENCFF321CYT/, /files/ENCFF514LUN/	6696807	ENCODE Processing Pipeline	bda0d47c90aa43da4a155d81eda82233		https://www.encodeproject.org/files/ENCFF838LKB/@@download/ENCFF838LKB.bed.gz				released	s3://encode-public/2017/02/10/a7883834-003c-44d9-81d8-92c18dbddd7a/ENCFF838LKB.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF650VQU	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF013REF/, /files/ENCFF001TDO/, /files/ENCFF501SMZ/, /files/ENCFF838LKB/	128541	ENCODE Processing Pipeline	4a3962a08ffd5b8a05af4443c46c931f		https://www.encodeproject.org/files/ENCFF650VQU/@@download/ENCFF650VQU.bed.gz				released	s3://encode-public/2017/02/10/be951a10-ab2d-4cb9-871d-906c505cb912/ENCFF650VQU.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF010STZ	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF013REF/, /files/ENCFF001TDO/, /files/ENCFF501SMZ/, /files/ENCFF838LKB/	141550	ENCODE Processing Pipeline	96e79c69c0c270cedd9c75735c44d6bf		https://www.encodeproject.org/files/ENCFF010STZ/@@download/ENCFF010STZ.bed.gz				released	s3://encode-public/2017/02/10/d9c623a4-2073-487e-8581-b0c5ec2e9256/ENCFF010STZ.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF984ESZ	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF384TDQ/, /files/ENCFF738KOC/, /files/ENCFF828TKC/	143082	ENCODE Processing Pipeline	0a672143b873eb78e87ffda8ffbbe0c8		https://www.encodeproject.org/files/ENCFF984ESZ/@@download/ENCFF984ESZ.bed.gz				released	s3://encode-public/2018/02/02/e99f3426-0725-4e98-9052-16eef808746c/ENCFF984ESZ.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF828TKC	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF661ZRO/, /files/ENCFF026PAK/	5292964	ENCODE Processing Pipeline	7acf50d0cbbb4cf7f9cf4d64aeeba7e4		https://www.encodeproject.org/files/ENCFF828TKC/@@download/ENCFF828TKC.bed.gz				released	s3://encode-public/2018/02/02/a25b5660-f478-4ea2-b203-757e5f2adecd/ENCFF828TKC.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF384TDQ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF872FDX/, /files/ENCFF439AGS/	5488590	ENCODE Processing Pipeline	d87ae6afd879c71992dd42a897adc9ea		https://www.encodeproject.org/files/ENCFF384TDQ/@@download/ENCFF384TDQ.bed.gz				released	s3://encode-public/2018/02/02/7d938590-7fbc-4685-b59d-5d0b6a9d81ae/ENCFF384TDQ.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF738KOC	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF872FDX/, /files/ENCFF661ZRO/, /files/ENCFF439AGS/, /files/ENCFF026PAK/	6685151	ENCODE Processing Pipeline	1c1b507976eb9ad7829632e911bc828a		https://www.encodeproject.org/files/ENCFF738KOC/@@download/ENCFF738KOC.bed.gz				released	s3://encode-public/2018/02/02/8dcdbaa4-99da-4596-95bf-bcfb0fe0c885/ENCFF738KOC.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF682JRN	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF384TDQ/, /files/ENCFF738KOC/, /files/ENCFF828TKC/	129344	ENCODE Processing Pipeline	6fe2f9239e018acc1f6c8c6113b43bab		https://www.encodeproject.org/files/ENCFF682JRN/@@download/ENCFF682JRN.bed.gz				released	s3://encode-public/2018/02/02/347632f8-d9be-43f2-8356-bcabc78cdf5d/ENCFF682JRN.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF344OQF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF356LFX/, /files/ENCFF151KOR/, /files/ENCFF321KCO/, /files/ENCFF729KBJ/	96839	ENCODE Processing Pipeline	586384b46756efe3f24e7d9b4ad2410e		https://www.encodeproject.org/files/ENCFF344OQF/@@download/ENCFF344OQF.bed.gz				released	s3://encode-public/2020/11/30/b46b7390-8674-465f-b97a-a1209fce0c4e/ENCFF344OQF.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF500GKM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF356LFX/, /files/ENCFF605ZCO/, /files/ENCFF321KCO/, /files/ENCFF729KBJ/	51088	ENCODE Processing Pipeline	a736059e0c3e040487e44d3b6866292d		https://www.encodeproject.org/files/ENCFF500GKM/@@download/ENCFF500GKM.bed.gz				released	s3://encode-public/2020/11/30/dac2f3f8-e4f1-43b6-a1b4-ab6d33c70c92/ENCFF500GKM.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF423RKR	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF605ZCO/, /files/ENCFF356LFX/, /files/ENCFF151KOR/, /files/ENCFF321KCO/, /files/ENCFF729KBJ/	131644	ENCODE Processing Pipeline	9086d7a89ca56f50ad86aebd13800043		https://www.encodeproject.org/files/ENCFF423RKR/@@download/ENCFF423RKR.bed.gz				released	s3://encode-public/2020/11/30/d50643be-080a-499f-a5cd-a94a8b99ac98/ENCFF423RKR.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF854WAP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR594BNR	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										HNRNPL-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF605ZCO/, /files/ENCFF356LFX/, /files/ENCFF151KOR/, /files/ENCFF321KCO/, /files/ENCFF729KBJ/	139829	ENCODE Processing Pipeline	9c7140674f125208cb15e4ff9dfdb922		https://www.encodeproject.org/files/ENCFF854WAP/@@download/ENCFF854WAP.bed.gz				released	s3://encode-public/2020/11/30/f7002f29-a75f-47b3-8606-fbe84f66b087/ENCFF854WAP.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking		
ENCFF530LEM	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF508DBG/, /files/ENCFF958RAN/	5274330	ENCODE Processing Pipeline	2976755b3d2aaca90dab9b9f90bc820b		https://www.encodeproject.org/files/ENCFF530LEM/@@download/ENCFF530LEM.bed.gz				released	s3://encode-public/2017/02/11/601ebe72-857d-4882-9a92-b9b9dec70e5a/ENCFF530LEM.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF644TNS	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF759PVZ/, /files/ENCFF572OMD/	5160791	ENCODE Processing Pipeline	6bfa5f6bf5822a3bea2eb7fa002d3b3e		https://www.encodeproject.org/files/ENCFF644TNS/@@download/ENCFF644TNS.bed.gz				released	s3://encode-public/2017/02/11/aaed670e-bcc1-4f54-bbbc-120a8bbaa78b/ENCFF644TNS.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF274GZP	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF100PTE/, /files/ENCFF503JQK/	4987638	ENCODE Processing Pipeline	39afa1485a491dd0b07f3a2c9f954816		https://www.encodeproject.org/files/ENCFF274GZP/@@download/ENCFF274GZP.bed.gz				released	s3://encode-public/2017/02/11/61f7782a-e9a0-495b-b117-cbd13ca6123e/ENCFF274GZP.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF442XTQ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF100PTE/, /files/ENCFF721LZU/, /files/ENCFF361MTW/, /files/ENCFF503JQK/	6261999	ENCODE Processing Pipeline	9510e6af8c5950d96724e5f85d61480e		https://www.encodeproject.org/files/ENCFF442XTQ/@@download/ENCFF442XTQ.bed.gz				released	s3://encode-public/2017/02/11/f588094a-73a1-461a-8972-c13b830239f9/ENCFF442XTQ.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF262DPM	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF721LZU/, /files/ENCFF361MTW/	5107532	ENCODE Processing Pipeline	ff9d0e272ed8771ec4ef1bb737156416		https://www.encodeproject.org/files/ENCFF262DPM/@@download/ENCFF262DPM.bed.gz				released	s3://encode-public/2017/02/11/98ad7a95-f5e1-45c6-a37e-706dcc876d2d/ENCFF262DPM.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF192IFJ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF759PVZ/, /files/ENCFF508DBG/, /files/ENCFF958RAN/, /files/ENCFF572OMD/	6427776	ENCODE Processing Pipeline	9344208dd7f4d437d626e0d79ddafdbf		https://www.encodeproject.org/files/ENCFF192IFJ/@@download/ENCFF192IFJ.bed.gz				released	s3://encode-public/2017/02/11/fd96fa2a-03ea-424f-98b1-dbaa17e8f22b/ENCFF192IFJ.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF500ARI	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF262DPM/, /files/ENCFF419RSJ/, /files/ENCFF274GZP/, /files/ENCFF442XTQ/	46852	ENCODE Processing Pipeline	8d6385845c0399752fdb68dcb8b10824		https://www.encodeproject.org/files/ENCFF500ARI/@@download/ENCFF500ARI.bed.gz				released	s3://encode-public/2017/02/11/05c2e496-c1b8-4203-86a4-5f0ec699cec5/ENCFF500ARI.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF137NMV	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF644TNS/, /files/ENCFF001TDO/, /files/ENCFF530LEM/, /files/ENCFF192IFJ/	43766	ENCODE Processing Pipeline	1c6065554450cecca473c16a3b270d08		https://www.encodeproject.org/files/ENCFF137NMV/@@download/ENCFF137NMV.bed.gz				released	s3://encode-public/2017/02/11/92e9204b-d5fc-4196-92e6-1dfe0518f559/ENCFF137NMV.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF688ARM	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF262DPM/, /files/ENCFF419RSJ/, /files/ENCFF274GZP/, /files/ENCFF442XTQ/	51122	ENCODE Processing Pipeline	38a4b430c3a24e7315b8cd6dca8134ac		https://www.encodeproject.org/files/ENCFF688ARM/@@download/ENCFF688ARM.bed.gz				released	s3://encode-public/2017/02/11/2f1e7096-9cf7-4fed-9a6f-80785d828ede/ENCFF688ARM.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF142CPK	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF644TNS/, /files/ENCFF001TDO/, /files/ENCFF530LEM/, /files/ENCFF192IFJ/	51659	ENCODE Processing Pipeline	9d78627b43ad26ec1f1ea21705cd7c92		https://www.encodeproject.org/files/ENCFF142CPK/@@download/ENCFF142CPK.bed.gz				released	s3://encode-public/2017/02/11/5693af55-dd6e-45ba-9ac9-8cc5d52d6b0e/ENCFF142CPK.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF460PVE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF401KXT/, /files/ENCFF956EMH/, /files/ENCFF356LFX/, /files/ENCFF910EVL/	16436	ENCODE Processing Pipeline	e175d0d7871a11295ffd114241a3880c		https://www.encodeproject.org/files/ENCFF460PVE/@@download/ENCFF460PVE.bed.gz				released	s3://encode-public/2020/12/04/b5aa0745-8d25-424a-9f50-c72496e484c9/ENCFF460PVE.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF581MLB	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF401KXT/, /files/ENCFF784SYN/, /files/ENCFF956EMH/, /files/ENCFF356LFX/, /files/ENCFF910EVL/	52510	ENCODE Processing Pipeline	748913ddb036ac6cc51ed08ed13b57a9		https://www.encodeproject.org/files/ENCFF581MLB/@@download/ENCFF581MLB.bed.gz				released	s3://encode-public/2020/12/04/410cec8c-410a-4ef8-84e1-949f2a0fbb66/ENCFF581MLB.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF552PTK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF401KXT/, /files/ENCFF784SYN/, /files/ENCFF956EMH/, /files/ENCFF356LFX/, /files/ENCFF910EVL/	51998	ENCODE Processing Pipeline	976456e9de75250cb6340b684edb2e81		https://www.encodeproject.org/files/ENCFF552PTK/@@download/ENCFF552PTK.bed.gz				released	s3://encode-public/2020/12/04/328e88d4-de72-4f1e-9073-d91f34ea53ea/ENCFF552PTK.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF386BEF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR051DXE	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										FUS-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF401KXT/, /files/ENCFF784SYN/, /files/ENCFF356LFX/, /files/ENCFF956EMH/	16640	ENCODE Processing Pipeline	a4f20f00449a490d1d00538e22e7fdfe		https://www.encodeproject.org/files/ENCFF386BEF/@@download/ENCFF386BEF.bed.gz				released	s3://encode-public/2020/12/04/d88b3b99-beb2-461b-bfcf-5639c8415cf8/ENCFF386BEF.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF470QLV	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF938LDN/, /files/ENCFF508DBG/	6177835	ENCODE Processing Pipeline	9736c4051e5dd11f89ca06ed8d8caf4f		https://www.encodeproject.org/files/ENCFF470QLV/@@download/ENCFF470QLV.bed.gz				released	s3://encode-public/2017/02/11/a9075ab7-5920-44b5-9753-892f0635cc5f/ENCFF470QLV.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF309FGP	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF572OMD/, /files/ENCFF425VIX/	6445090	ENCODE Processing Pipeline	644311b48adc7dac81b450b4c99dcd2a		https://www.encodeproject.org/files/ENCFF309FGP/@@download/ENCFF309FGP.bed.gz				released	s3://encode-public/2017/02/11/45ff23d8-e3b7-4634-8caa-c98d398fed4c/ENCFF309FGP.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF590JZV	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF508DBG/, /files/ENCFF938LDN/, /files/ENCFF572OMD/, /files/ENCFF425VIX/	6884691	ENCODE Processing Pipeline	abfba4d54cd4c4594f984e6b7e6faa60		https://www.encodeproject.org/files/ENCFF590JZV/@@download/ENCFF590JZV.bed.gz				released	s3://encode-public/2017/02/11/882f569d-ae10-433b-a024-3a5e7d6f6642/ENCFF590JZV.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF120IDE	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF309FGP/, /files/ENCFF590JZV/, /files/ENCFF470QLV/	998359	ENCODE Processing Pipeline	4362859aa12a3ba4328a7931a50d40a3		https://www.encodeproject.org/files/ENCFF120IDE/@@download/ENCFF120IDE.bed.gz				released	s3://encode-public/2017/02/11/cb0ccde8-9326-4bbd-b54a-5738cdb3ad59/ENCFF120IDE.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF140GXH	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF309FGP/, /files/ENCFF590JZV/, /files/ENCFF470QLV/	965464	ENCODE Processing Pipeline	82ae211d0d3c247200976490a490027a		https://www.encodeproject.org/files/ENCFF140GXH/@@download/ENCFF140GXH.bed.gz				released	s3://encode-public/2017/02/11/7b2ff823-f427-4e65-8c08-933e0745187c/ENCFF140GXH.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF294HYU	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF721LZU/, /files/ENCFF161VHM/	6172518	ENCODE Processing Pipeline	bc5ae1fb5a55e00078598f6e4d790e9e		https://www.encodeproject.org/files/ENCFF294HYU/@@download/ENCFF294HYU.bed.gz				released	s3://encode-public/2017/02/11/bf41fdb7-5187-4388-8d65-2aa62bd67c00/ENCFF294HYU.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF834PRZ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF314GFC/, /files/ENCFF294HYU/, /files/ENCFF419RSJ/, /files/ENCFF102HGA/	971020	ENCODE Processing Pipeline	5eb30b5a4c1736d1a07a9d3d7415f6f5		https://www.encodeproject.org/files/ENCFF834PRZ/@@download/ENCFF834PRZ.bed.gz				released	s3://encode-public/2017/02/11/fda05a44-eb93-4e78-87c1-ed02543b5fd3/ENCFF834PRZ.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
ENCFF102HGA	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR822LBD	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										RBFOX2-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF156OFZ/, /files/ENCFF721LZU/, /files/ENCFF100PTE/, /files/ENCFF161VHM/	7008952	ENCODE Processing Pipeline	930e93467373cc9939e425924319e43c		https://www.encodeproject.org/files/ENCFF102HGA/@@download/ENCFF102HGA.bed.gz				released	s3://encode-public/2017/02/11/9891d404-287f-4f73-bbeb-7aefe7393aef/ENCFF102HGA.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity		
